file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time,error
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5035,13.5035,2024-03-07T11:32:37-08:00,1.0,2026-06-30T22:49:07.124201,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16946.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:07.100751,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5005,13.5005,2024-03-07T12:58:51-08:00,1.0,2026-06-30T22:48:52.160999,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16948.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:52.039868,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.503,13.503,2024-03-07T20:04:23-08:00,1.0,2026-06-30T22:48:56.308454,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_04Mar24_300SA_p01_54_1_16964.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:56.049476,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.503,13.503,2024-03-10T18:34:52-07:00,1.0,2026-06-30T22:49:08.063463,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17085.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:08.062152,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.503,13.503,2024-03-11T04:46:27-07:00,1.0,2026-06-30T22:49:08.932456,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_07Mar24_300SA_p01_54_1_17108.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:08.931538,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5038,13.5038,2024-03-11T14:57:01-07:00,1.0,2026-06-30T22:48:53.893974,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:53.785035,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5031,13.5031,2024-03-13T11:42:32-07:00,1.0,2026-06-30T22:48:57.193117,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17230.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:57.100808,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5035,13.5035,2024-03-13T22:20:39-07:00,1.0,2026-06-30T22:49:08.796703,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17254.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:08.794178,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48180113177644,1100.0100791496186,13.5034,13.5034,2024-03-14T08:58:51-07:00,1.0,2026-06-30T22:49:01.421562,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:01.414446,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48176053607423,1100.0087441989122,13.5031,13.5031,2024-05-12T06:49:37-07:00,1.0,2026-06-30T22:48:54.678909,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18350.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:54.610658,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48176053607423,1100.0087441989122,13.5031,13.5031,2024-05-12T16:34:33-07:00,1.0,2026-06-30T22:49:11.581828,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10May24_300SA_p01_54_1_18372.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:11.581430,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48176053607423,1100.0087441989122,13.5041,13.5041,2024-05-13T08:57:14-07:00,1.0,2026-06-30T22:49:09.584821,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18396.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:09.584252,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48176053607423,1100.0087441989122,13.5036,13.5036,2024-05-13T16:55:52-07:00,1.0,2026-06-30T22:48:57.259065,
QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d/QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_13May24_300SA_p01_54_1_18414.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:48:57.214689,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5048,13.5048,2024-02-12T15:45:11-08:00,1.0,2026-06-30T22:49:05.227026,
QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15025.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:05.206426,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.504,13.504,2024-02-12T16:11:45-08:00,1.0,2026-06-30T22:49:01.604526,
QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d/QC_SRFAII_23_01_10ppm_r0_Mag_12Feb24_300SA_p01_54_1_15026.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:01.588128,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5004,13.5004,2024-02-13T01:56:44-08:00,1.0,2026-06-30T22:49:06.445117,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15048.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:06.438537,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5006,13.5006,2024-02-13T11:41:43-08:00,1.0,2026-06-30T22:49:09.528389,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15070.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:09.515954,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5004,13.5004,2024-02-13T21:34:48-08:00,1.0,2026-06-30T22:49:06.826376,
QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d/QC_SRFAII_23_01_10ppm_r1_Mag_12Feb24_300SA_p01_54_1_15092.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:06.822021,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15261.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15261.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5008,13.5008,2024-02-17T01:36:55-08:00,1.0,2026-06-30T22:49:10.498859,
QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15281.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15281.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5007,13.5007,2024-02-17T10:28:46-08:00,1.0,2026-06-30T22:48:51.789383,
QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5042,13.5042,2024-02-19T16:44:29-08:00,1.0,2026-06-30T22:49:04.676175,
QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d,0,.d,Error processing QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d/QC_SRFAII_23_01_10ppm_r1_Mag_16Feb24_300SA_p01_54_1_15383.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T22:49:04.674899,,,,,,,,,,,,,,
QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15474.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15474.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5041,13.5041,2024-02-21T22:19:34-08:00,1.0,2026-06-30T22:48:56.708409,
QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15534.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15534.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48184601456876,1100.0107270915814,13.5002,13.5002,2024-02-23T00:54:58-08:00,1.0,2026-06-30T22:49:06.266653,
