file_name,file_path,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,polarity,mz_min,mz_max,rt_min,rt_max,write_time
4D6_1_26_thomas-18-s054-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D6_1_26_thomas-18-s054-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0046295992,12.502079,2019-02-11 14:01:14.804784
7G12_8_71_song-51-s013-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7G12_8_71_song-51-s013-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035808475,12.501424,2019-02-05 20:44:32.850552
3A10_6_6_tucker-58-s006-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3A10_6_6_tucker-58-s006-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045802823,12.503221,2019-02-10 01:09:43.901184
6B2_4_81_mousseau-88-s053-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B2_4_81_mousseau-88-s053-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.003577617,12.50095,2019-02-03 01:42:19.465336
7D2_8_33_thomas-19-s029-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7D2_8_33_thomas-19-s029-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035866491,12.503499,2019-02-05 07:43:44.051528
4G9_7_31_thomas-18-s024-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G9_7_31_thomas-18-s024-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046331477,12.501801,2019-02-11 21:14:24.722840
7B8_8_17_jensen-43-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B8_8_17_jensen-43-s010-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036343129,12.50128,2019-02-05 02:28:14.058784
1G12_3_8_jensen-43-s012-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1G12_3_8_jensen-43-s012-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,940.0000,0.0046312324,12.500395,2019-02-07 02:45:47.970120
8A7_MacRae3-soil-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A7_MacRae3-soil-3.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045713814,12.500762,2019-02-07 19:55:43.284336
3D11_6_40_palenik-42-s009-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D11_6_40_palenik-42-s009-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045771829,12.501995,2019-02-09 21:00:44.578064
4F2_7_4_thomas-18-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4F2_7_4_thomas-18-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0028468163,12.500609,2019-02-11 19:00:11.021712
8H12_Cen15-12102015.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H12_Cen15-12102015.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045820983,12.500846,2019-02-08 20:08:08.531976
9B7_pinto62-bottonchambersoil-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B7_pinto62-bottonchambersoil-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046350471,12.501214,2019-02-09 02:17:43.286104
2A6_3_38_mayer-33-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A6_3_38_mayer-33-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046339146,12.500783,2019-02-06 14:26:08.849048
1F1_2_32_bowen-74-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F1_2_32_bowen-74-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045774014,12.500281,2019-02-06 23:47:44.600336
6A3_4_70_mousseau-88-s061-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6A3_4_70_mousseau-88-s061-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0036291154,12.498547,2019-02-02 22:44:19.460080
8C12_Myrold59-soil-18-NRCS0426.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C12_Myrold59-soil-18-NRCS0426.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0045844984,12.500048,2019-02-08 04:09:41.172904
9D2_pinto62-excavatedsoil-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9D2_pinto62-excavatedsoil-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046280495,12.499954,2019-02-09 07:33:34.129616
8E7_Schmidt56-soil-Peru-25-2.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E7_Schmidt56-soil-Peru-25-2.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046337835,12.500923,2019-02-08 08:55:08.754312
4E2_1_57_thomas-18-s052-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4E2_1_57_thomas-18-s052-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046604824,12.499985,2019-02-11 15:48:38.433024
5C2_3_19_girguis-50-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5C2_3_19_girguis-50-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036117863,12.500746,2019-02-03 23:59:09.701616
5G3_4_43_mousseau-88-s073-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G3_4_43_mousseau-88-s073-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036335341,12.499614,2019-02-04 11:20:11.929384
3F10_2_44_uren-82-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F10_2_44_uren-82-s009-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.004581848,12.502237,2019-02-10 11:37:55.356848
9D3_pinto62-undisturbedsoil-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9D3_pinto62-undisturbedsoil-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045748861,12.500108,2019-02-09 07:46:59.724152
5B6_3_4_sandin-54-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5B6_3_4_sandin-54-s010-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0035792978,12.500675,2019-02-03 20:20:59.700784
5A10_2_52_metcalf-81-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5A10_2_52_metcalf-81-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035780461,12.503745,2019-02-03 19:13:47.703936
2D11_5_4_rohwer-86-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2D11_5_4_rohwer-86-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,905.0000,0.0045769802,12.499995,2019-02-07 13:20:29.915976
4C5_3_71_pinto-63-s014-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C5_3_71_pinto-63-s014-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,960.0000,0.0046271674,12.499766,2019-02-12 06:30:01.425456
9D5_pinto62-sidechambersoil-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9D5_pinto62-sidechambersoil-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046416155,12.502045,2019-02-09 08:13:48.707672
1D11_1_64_berry-2-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D11_1_64_berry-2-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045963001,12.501464,2019-02-06 09:54:03.327064
6E11_7_50_distel-72-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E11_7_50_distel-72-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035782329,12.500598,2019-02-03 13:30:01.705504
9B3_stegen-permafrost-t15-4m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B3_stegen-permafrost-t15-4m.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046261819,12.50248,2019-02-09 01:24:00.948496
7B2_8_12_song-51-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B2_8_12_song-51-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.003574001,12.497992,2019-02-05 01:07:47.998992
1G6_2_77_bowen-74-s016-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1G6_2_77_bowen-74-s016-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046307317,12.503857,2019-02-07 01:48:31.321248
9C8_pinto62-bottonchambersoil-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9C8_pinto62-bottonchambersoil-4.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046245328,12.501893,2019-02-09 05:42:37.494096
5E4_4_16_mousseau-88-s021-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E4_4_16_mousseau-88-s021-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0036266001,12.500874,2019-02-04 04:57:43.704488
4B5_3_14_pinto-63-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B5_3_14_pinto-63-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0045711827,12.499439,2019-02-12 03:31:57.719120
3G9_5_25_rohwer-86-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G9_5_25_rohwer-86-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,935.0000,0.0046313834,12.502308,2019-02-10 12:48:37.908240
1A9_1_11_metcalf-40-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1A9_1_11_metcalf-40-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045827659,12.501766,2019-02-06 02:27:21.978904
7B7_8_16_song-51-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B7_8_16_song-51-s009-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035972984,12.501084,2019-02-05 02:14:50.058840
1A2_1_2_berry-2-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1A2_1_2_berry-2-s009-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045775167,12.5002,2019-02-06 06:19:13.512336
7D6_8_36_song-51-s017-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7D6_8_36_song-51-s017-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035750341,12.498872,2019-02-05 08:37:20.068856
2E1_5_22_rohwer-84-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2E1_5_22_rohwer-84-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0046390485,12.502474,2019-02-07 07:58:17.135216
6C9_5_21_mousseau-88-s103-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C9_5_21_mousseau-88-s103-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0036274465,12.499446,2019-02-03 06:27:21.507072
6C8_5_20_mousseau-88-s102-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C8_5_20_mousseau-88-s102-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035735837,12.499433,2019-02-03 06:13:57.499248
7F12_8_61_song-53-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F12_8_61_song-53-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035882981,12.501752,2019-02-05 17:30:36.183560
8H4_Seedorf71-BP1soil-24.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H4_Seedorf71-BP1soil-24.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0028010837,12.500521,2019-02-08 18:20:46.459608
6D7_5_34_mousseau-88-s088-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D7_5_34_mousseau-88-s088-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,950.0000,0.0035784832,12.501115,2019-02-03 09:25:09.676760
8H11_Cen14-12102015.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H11_Cen14-12102015.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.00457913,12.501808,2019-02-08 19:54:44.743264
9A12_stegen-permafrost-t15-100m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A12_stegen-permafrost-t15-100m.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045863342,12.501032,2019-02-09 00:13:19.773976
4F11_7_19_zaneveld-9-s020-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4F11_7_19_zaneveld-9-s020-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0046218506,12.502596,2019-02-10 17:01:04.405664
5F10_4_38_mousseau-88-s036-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F10_4_38_mousseau-88-s036-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0036267153,12.49938,2019-02-04 09:42:47.710144
7C4_8_24_song-53-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C4_8_24_song-53-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036100657,12.49816,2019-02-05 04:45:56.052760
1H10_3_28_jensen-43-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H10_3_28_jensen-43-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0046312483,12.504962,2019-02-07 03:39:34.014752
8F3_Schmidt56-soil-Peru-85-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F3_Schmidt56-soil-Peru-85-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046443971,12.501279,2019-02-08 11:39:43.285952
7A6_8_5_thomas-19-s042-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7A6_8_5_thomas-19-s042-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.003599317,12.501195,2019-02-04 22:50:07.972928
4B6_3_15_pinto-63-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B6_3_15_pinto-63-s010-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,960.0000,0.0046244136,12.499701,2019-02-12 04:15:46.992144
3E8_2_13_uren-82-s003-a04_20190211074818.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E8_2_13_uren-82-s003-a04_20190211074818.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.004606568,12.500102,2019-02-11 07:49:10.724640
4H7_7_44_thomas-18-s023-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H7_7_44_thomas-18-s023-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046284826,12.502836,2019-02-11 22:46:29.106928
3G12_7_10_distel-72-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G12_7_10_distel-72-s014-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.004583799,12.501506,2019-02-10 13:45:52.876032
9A10_stegen-permafrost-t15-104m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A10_stegen-permafrost-t15-104m.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0046644004,12.499943,2019-02-08 23:46:28.415608
5H6_4_59_mousseau-88-s068-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5H6_4_59_mousseau-88-s068-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036233814,12.500821,2019-02-04 15:15:21.926584
1D8_1_60_berry-2-s018-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D8_1_60_berry-2-s018-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0047265362,12.500753,2019-02-06 09:40:37.467760
7F5_8_55_song-51-s012-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F5_8_55_song-51-s012-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036225668,12.499516,2019-02-05 15:56:48.176832
6E4_7_20_distel-72-s013-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E4_7_20_distel-72-s013-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0036213827,12.501315,2019-02-03 11:56:13.695504
