file_name,file_path,file_size_bytes,file_extension,error,creation_time,write_time,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,total_scans
Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9052.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9052.d,4096,.d,,2026-05-08T23:25:45.582063,2023-01-27T13:48:38-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9158.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9158.d,4096,.d,,2026-05-08T23:25:45.610063,2023-01-29T04:53:50-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0095,9.0095,1.0
Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9245.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9245.d,4096,.d,,2026-05-08T23:25:45.642063,2023-01-30T12:58:22-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0087,9.0087,1.0
Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9558.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_66_BLAN_Ap1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9558.d,4096,.d,,2026-05-08T23:25:45.670063,2023-02-11T21:37:11-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0092,9.0092,1.0
Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9036.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9036.d,4096,.d,,2026-05-08T23:25:45.694064,2023-01-27T07:57:10-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0102,9.0102,1.0
Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9117.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9117.d,4096,.d,,2026-05-08T23:25:45.726064,2023-01-28T13:53:12-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0063,9.0063,1.0
Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9181.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9181.d,4096,.d,,2026-05-08T23:25:45.750064,2023-01-29T13:19:04-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0092,9.0092,1.0
Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9644.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9644.d,4096,.d,,2026-05-08T23:25:45.778064,2023-02-13T02:57:19-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0091,9.0091,1.0
Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_H2O_SPE_r1_26Jan23_IATp03_9000.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_H2O_SPE_r1_26Jan23_IATp03_9000.d,4096,.d,,2026-05-08T23:25:45.806065,2023-01-26T18:46:22-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0096,9.0096,1.0
Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9154.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9154.d,4096,.d,,2026-05-08T23:25:45.830065,2023-01-29T03:25:58-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0089,9.0089,1.0
Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9254.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9254.d,4096,.d,,2026-05-08T23:25:45.858065,2023-01-30T16:16:04-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9591.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9591.d,4096,.d,,2026-05-08T23:25:45.882065,2023-02-12T08:52:35-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.009,9.009,1.0
Miesel_60009_69_CPER_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8995.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_69_CPER_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8995.d,4096,.d,,2026-05-08T23:25:45.922065,2023-01-26T16:56:32-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0099,9.0099,1.0
Miesel_60009_69_CPER_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9153.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_69_CPER_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9153.d,4096,.d,,2026-05-08T23:25:45.942066,2023-01-29T03:04:00-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0108,9.0108,1.0
Miesel_60009_69_CPER_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9190.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_69_CPER_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9190.d,4096,.d,,2026-05-08T23:25:45.974066,2023-01-29T16:36:46-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0092,9.0092,1.0
Miesel_60009_69_CPER_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9599.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_69_CPER_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9599.d,4096,.d,,2026-05-08T23:25:45.998066,2023-02-12T11:36:19-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0097,9.0097,1.0
Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9074.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9074.d,4096,.d,,2026-05-08T23:25:46.026066,2023-01-27T22:08:38-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.008,9.008,1.0
Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9163.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9163.d,4096,.d,,2026-05-08T23:25:46.054066,2023-01-29T06:43:40-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9187.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9187.d,4096,.d,,2026-05-08T23:25:46.078067,2023-01-29T15:30:52-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.006,9.006,1.0
Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9564.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9564.d,4096,.d,,2026-05-08T23:25:46.110067,2023-02-11T23:39:59-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0095,9.0095,1.0
Miesel_60009_71_DELA_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8985.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_71_DELA_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8985.d,4096,.d,,2026-05-08T23:25:46.134067,2023-01-26T13:16:52-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0094,9.0094,1.0
Miesel_60009_71_DELA_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9159.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_71_DELA_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9159.d,4096,.d,,2026-05-08T23:25:46.162067,2023-01-29T05:15:48-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_71_DELA_A_POST_MSTplus5_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9244.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_71_DELA_A_POST_MSTplus5_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9244.d,4096,.d,,2026-05-08T23:25:46.190068,2023-01-30T12:36:24-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0098,9.0098,1.0
Miesel_60009_71_DELA_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9590.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_71_DELA_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9590.d,4096,.d,,2026-05-08T23:25:46.210068,2023-02-12T08:32:07-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0087,9.0087,1.0
Miesel_60009_72_DSNY_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9010.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_72_DSNY_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9010.d,4096,.d,,2026-05-08T23:25:46.238068,2023-01-26T22:26:01-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.01,9.01,1.0
Miesel_60009_72_DSNY_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9149.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_72_DSNY_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9149.d,4096,.d,,2026-05-08T23:25:46.258068,2023-01-29T01:36:08-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.01,9.01,1.0
Miesel_60009_72_DSNY_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9291.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_72_DSNY_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9291.d,4096,.d,,2026-05-08T23:25:46.290068,2023-01-31T05:48:50-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0063,9.0063,1.0
Miesel_60009_72_DSNY_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9626.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_72_DSNY_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9626.d,4096,.d,,2026-05-08T23:25:46.310068,2023-02-12T20:48:55-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.009,9.009,1.0
Miesel_60009_73_GRSM_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9064.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_73_GRSM_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9064.d,4096,.d,,2026-05-08T23:25:46.342069,2023-01-27T18:28:58-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0094,9.0094,1.0
Miesel_60009_73_GRSM_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9144.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_73_GRSM_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9144.d,4096,.d,,2026-05-08T23:25:46.366069,2023-01-28T23:46:18-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_73_GRSM_A_POST_MSTplus5_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9237.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_73_GRSM_A_POST_MSTplus5_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9237.d,4096,.d,,2026-05-08T23:25:46.390069,2023-01-30T10:02:38-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0079,9.0079,1.0
Miesel_60009_73_GRSM_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9607.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_73_GRSM_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9607.d,4096,.d,,2026-05-08T23:25:46.422069,2023-02-12T14:20:03-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0058,9.0058,1.0
Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9005.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9005.d,4096,.d,,2026-05-08T23:25:46.442070,2023-01-26T20:36:12-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.01,9.01,1.0
Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9145.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9145.d,4096,.d,,2026-05-08T23:25:46.474070,2023-01-29T00:08:16-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9186.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9186.d,4096,.d,,2026-05-08T23:25:46.494070,2023-01-29T15:08:54-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0096,9.0096,1.0
Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9619.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_74_HEAL_Oae_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9619.d,4096,.d,,2026-05-08T23:25:46.526070,2023-02-12T18:25:39-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0094,9.0094,1.0
Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8989.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_8989.d,4096,.d,,2026-05-08T23:25:46.546070,2023-01-26T14:44:43-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0093,9.0093,1.0
Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9082.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9082.d,4096,.d,,2026-05-08T23:25:46.574070,2023-01-28T01:04:22-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9193.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9193.d,4096,.d,,2026-05-08T23:25:46.606071,2023-01-29T17:42:40-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0103,9.0103,1.0
Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9611.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_75_JORN_Ak_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9611.d,4096,.d,,2026-05-08T23:25:46.630071,2023-02-12T15:41:55-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0056,9.0056,1.0
Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9065.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9065.d,4096,.d,,2026-05-08T23:25:46.658071,2023-01-27T18:50:56-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.009,9.009,1.0
Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9101.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9101.d,4096,.d,,2026-05-08T23:25:46.682071,2023-01-28T08:01:44-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0089,9.0089,1.0
Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9272.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9272.d,4096,.d,,2026-05-08T23:25:46.710072,2023-01-30T22:51:28-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0123,9.0123,1.0
Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9583.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_76_KONZ_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9583.d,4096,.d,,2026-05-08T23:25:46.730072,2023-02-12T06:08:51-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.01,9.01,1.0
Miesel_60009_77_MLBS_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9020.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_77_MLBS_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9020.d,4096,.d,,2026-05-08T23:25:46.758072,2023-01-27T02:05:42-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0092,9.0092,1.0
Miesel_60009_77_MLBS_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9098.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_77_MLBS_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9098.d,4096,.d,,2026-05-08T23:25:46.778072,2023-01-28T06:55:50-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_77_MLBS_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9388.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_77_MLBS_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9388.d,4096,.d,,2026-05-08T23:25:46.806072,2023-02-01T17:19:39-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0076,9.0076,1.0
Miesel_60009_77_MLBS_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9622.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_77_MLBS_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9622.d,4096,.d,,2026-05-08T23:25:46.830072,2023-02-12T19:27:03-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0092,9.0092,1.0
Miesel_60009_78_MOAB_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9059.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_78_MOAB_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9059.d,4096,.d,,2026-05-08T23:25:46.858073,2023-01-27T16:39:08-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0096,9.0096,1.0
Miesel_60009_78_MOAB_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9106.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_78_MOAB_A_POST_MSTplus5_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9106.d,4096,.d,,2026-05-08T23:25:46.878073,2023-01-28T09:51:34-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0122,9.0122,1.0
Miesel_60009_78_MOAB_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9295.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_78_MOAB_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9295.d,4096,.d,,2026-05-08T23:25:46.906073,2023-01-31T07:16:42-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0089,9.0089,1.0
Miesel_60009_78_MOAB_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9624.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_78_MOAB_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9624.d,4096,.d,,2026-05-08T23:25:46.926073,2023-02-12T20:07:59-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0088,9.0088,1.0
Miesel_60009_79_NGPR_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9051.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_79_NGPR_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9051.d,4096,.d,,2026-05-08T23:25:46.946073,2023-01-27T13:26:40-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0101,9.0101,1.0
Miesel_60009_79_NGPR_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9090.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_79_NGPR_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9090.d,4096,.d,,2026-05-08T23:25:46.974074,2023-01-28T04:00:06-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_79_NGPR_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9259.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_79_NGPR_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9259.d,4096,.d,,2026-05-08T23:25:46.998074,2023-01-30T18:05:54-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0096,9.0096,1.0
