data_generation_set_id,name
nmdc:dgms-12-yvd9ht42,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run631
nmdc:dgms-12-x5p9f606,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10LM_BESC-133-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run63
nmdc:dgms-12-ajpha606,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RM_BESC-133-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run782
nmdc:dgms-12-7v2aa771,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run380
nmdc:dgms-12-hgt17b61,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run140
nmdc:dgms-12-b0sr2732,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RM_BESC-133-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run821
nmdc:dgms-12-qgzby064,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run566
nmdc:dgms-12-1cv3kr31,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12LM_BESC-133-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run243
nmdc:dgms-12-t2k2b931,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run640
nmdc:dgms-12-8v7mqp53,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RM_BESC-198-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run939
nmdc:dgms-12-bknd2404,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run477
nmdc:dgms-12-jznm0f19,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_14LM_BESC-198-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run240
nmdc:dgms-12-sy206c77,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15LM_BESC-234-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run107
nmdc:dgms-12-cym27n39,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RM_BESC-234-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run741
nmdc:dgms-12-wj14yx67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run368
nmdc:dgms-12-ry9rnt26,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16LM_BESC-234-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run187
nmdc:dgms-12-phymf744,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RM_BESC-234-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run862
nmdc:dgms-12-tgvq0t45,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run492
nmdc:dgms-12-fhpfm309,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_17LM_BESC-234-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run72
nmdc:dgms-12-1gr8e509,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_17RM_BESC-234-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run785
nmdc:dgms-12-5972kx49,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_17RZM_BESC-234-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run350
nmdc:dgms-12-cy8nqn15,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_18LM_BESC-234-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run119
nmdc:dgms-12-fnvvw802,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_18RM_BESC-234-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run904
nmdc:dgms-12-5s4vxp42,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run489
nmdc:dgms-12-szj1z240,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_19LM_BESC-234-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run276
nmdc:dgms-12-3zabxj37,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_19RM_BESC-234-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run995
nmdc:dgms-12-zw613e97,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_19RZM_BESC-234-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run670
nmdc:dgms-12-b50tfz52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_1LM_BESC-13-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run45
nmdc:dgms-12-vj4b7v42,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_1RM_BESC-13-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run815
nmdc:dgms-12-0s71b942,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_1RZM_BESC-13-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run356
nmdc:dgms-12-m4scnx68,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_20LM_BESC-258-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run42
nmdc:dgms-12-cmexqp93,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_20RM_BESC-258-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run791
nmdc:dgms-12-qrdq3954,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_20RZM_BESC-258-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run403
nmdc:dgms-12-aratr055,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21LM_BESC-258-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run211
nmdc:dgms-12-8p6hwg16,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21RM_BESC-258-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run868
nmdc:dgms-12-38rq2163,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run525
nmdc:dgms-12-te1jzn18,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run48
nmdc:dgms-12-s7rv7737,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_22RM_BESC-285-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run773
nmdc:dgms-12-z3fjtw06,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run448
nmdc:dgms-12-rm6z1e90,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run193
nmdc:dgms-12-wpn1bv93,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_23RM_BESC-285-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run901
nmdc:dgms-12-m5v3nr79,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run465
nmdc:dgms-12-0j0ww795,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run81
nmdc:dgms-12-z53gjm50,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_24RM_BESC-307-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run738
nmdc:dgms-12-bs4et404,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run383
nmdc:dgms-12-18hvm210,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_25RM_BESC-307-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run865
nmdc:dgms-12-z3cv8b68,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run554
nmdc:dgms-12-dgn3ww92,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_26LM_BESC-307-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run84
nmdc:dgms-12-ms83ga88,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_26RM_BESC-307-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run747
nmdc:dgms-12-1hpd0x54,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run400
nmdc:dgms-12-1yg5bj60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_27LM_BESC-307-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run158
nmdc:dgms-12-3kds4x29,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_27RM_BESC-307-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run877
nmdc:dgms-12-kdyyzt86,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run545
nmdc:dgms-12-785pw610,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_28LM_BESC-307-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run273
nmdc:dgms-12-et7b0k96,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_28RM_BESC-307-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1025
nmdc:dgms-12-cpjbxj06,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run605
nmdc:dgms-12-89dkss80,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run128
nmdc:dgms-12-1jj53z46,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_29RM_BESC-331-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run918
nmdc:dgms-12-nn1d5m67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run548
nmdc:dgms-12-5c8h4795,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_2LM_BESC-13-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run199
nmdc:dgms-12-0fz7g093,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_2RM_BESC-13-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run853
nmdc:dgms-12-vy40vg12,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run498
nmdc:dgms-12-s3axvt59,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_30LM_BESC-331-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run69
nmdc:dgms-12-vgbdfc88,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_30RM_BESC-331-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run726
nmdc:dgms-12-eb683j28,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run377
nmdc:dgms-12-4s60v314,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_31LM_BESC-331-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run181
nmdc:dgms-12-wne3q278,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_31RM_BESC-331-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run892
nmdc:dgms-12-9086km56,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run501
nmdc:dgms-12-5nnt2n06,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run297
nmdc:dgms-12-32ecjs96,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32RM_BESC-331-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1013
nmdc:dgms-12-m00hpt27,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run613
nmdc:dgms-12-rfsdxn55,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run98
nmdc:dgms-12-025hwh77,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33RM_BESC-351-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run767
nmdc:dgms-12-rfcgsp24,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run406
nmdc:dgms-12-yp21mx52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_34LM_BESC-351-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run190
nmdc:dgms-12-k231tt27,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_34RM_BESC-351-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run874
nmdc:dgms-12-ktkxmx79,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run578
nmdc:dgms-12-f1w6ey52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_35LM_BESC-351-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run246
nmdc:dgms-12-99wb0496,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_35RM_BESC-351-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run983
nmdc:dgms-12-42rjjn70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run664
nmdc:dgms-12-0s71wv05,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_36LM_BESC-351-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run24
nmdc:dgms-12-9xecdv23,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_36RM_BESC-351-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run714
nmdc:dgms-12-w6yp8550,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run388
nmdc:dgms-12-bqpbcj84,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run116
nmdc:dgms-12-ras2ys73,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_37RM_BESC-351-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run924
nmdc:dgms-12-j9x4wa87,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run572
nmdc:dgms-12-r0h7wf09,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run267
nmdc:dgms-12-2rxra858,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_38RM_BESC-351-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1048
nmdc:dgms-12-8984sv03,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run658
nmdc:dgms-12-5b1g9b84,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_39LM_BESC-360-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run134
nmdc:dgms-12-46y57734,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_39RM_BESC-360-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run830
nmdc:dgms-12-wc9p1b44,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run457
nmdc:dgms-12-m7vyqg60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_3LM_BESC-13-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run226
nmdc:dgms-12-9mjs5211,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_3RM_BESC-13-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1034
nmdc:dgms-12-4a4drz20,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run584
nmdc:dgms-12-htezmg94,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_40LM_BESC-360-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run282
nmdc:dgms-12-8yyph589,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_41LM_BESC-360-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run208
nmdc:dgms-12-c437ga82,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_41RM_BESC-360-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run921
nmdc:dgms-12-wx5h3t95,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run557
nmdc:dgms-12-pv1ag619,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_42LM_BESC-360-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run229
nmdc:dgms-12-kr5wpa65,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_42RM_BESC-360-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1043
nmdc:dgms-12-kh71tv67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run661
nmdc:dgms-12-rp0ctf17,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_43LM_BESC-388-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run54
nmdc:dgms-12-7d54s426,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_43RM_BESC-388-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run720
nmdc:dgms-12-1btfba25,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run412
nmdc:dgms-12-5vv7qe44,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_44LM_BESC-388-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run169
nmdc:dgms-12-mwevd280,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_44RM_BESC-388-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run827
nmdc:dgms-12-dddj1b24,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run519
nmdc:dgms-12-chfwxw60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_45LM_BESC-388-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run291
nmdc:dgms-12-kb86m852,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_45RM_BESC-388-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1007
nmdc:dgms-12-y57jj675,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_45RZM_BESC-388-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run634
nmdc:dgms-12-a5dfm785,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_46LM_BESC-388-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run104
nmdc:dgms-12-8acz7d22,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_46RZM_BESC-388-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run430
nmdc:dgms-12-mb4y3m72,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_47LM_BESC-388-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run143
nmdc:dgms-12-prggjg77,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_47RM_BESC-388-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run880
nmdc:dgms-12-fr4kcc71,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run504
nmdc:dgms-12-r78pwk59,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_48LM_BESC-388-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run237
nmdc:dgms-12-0t202k71,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_48RM_BESC-388-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run998
nmdc:dgms-12-6x8r8e02,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_48RZM_BESC-388-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run610
nmdc:dgms-12-22g6f563,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_49RM_BESC-360-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1040
nmdc:dgms-12-mh54qt61,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_49RM_BESC-448-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run756
nmdc:dgms-12-gg0mrs10,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_49RZM_BESC-360-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run599
nmdc:dgms-12-3pgx1e16,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_49RZM_BESC-448-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run394
nmdc:dgms-12-00hzgh33,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_4LM_BESC-13-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run27
nmdc:dgms-12-kv9qty11,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_4RM_BESC-13-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run717
nmdc:dgms-12-3r8jyc07,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_4RZM_BESC-13-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run451
nmdc:dgms-12-yvw2c410,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_50LM_BESC-448-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run306
nmdc:dgms-12-k2q6r664,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_50RZM_BESC-448-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run679
nmdc:dgms-12-yxy3ev47,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_51LM_BESC-470-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run175
nmdc:dgms-12-np5b9q02,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_51RM_BESC-470-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run930
nmdc:dgms-12-f0txcp41,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_51RZM_BESC-470-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run480
nmdc:dgms-12-6d7ndk33,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_52LM_BESC-56-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run57
